date_key,calendar_date,year_month,calendar_year,month_name,day_name,is_weekend,orders,valid_orders,canceled_orders,delivered_orders,active_customers,revenue,item_revenue,freight_revenue,units_sold,avg_order_value,cancellation_rate_pct,late_delivery_rate_pct,avg_review_score,avg_days_to_deliver,revenue_7d_avg
20180226,2018-02-26,2018-02,2018,Feb,Monday,0,299,293,3,290,291,49961.67,43632.16,6329.51,331.0,170.52,1.0,27.24,3.43,19.52,37568.74
20180227,2018-02-27,2018-02,2018,Feb,Tuesday,0,298,296,2,293,288,46941.18,40151.4,6789.78,364.0,158.59,0.67,24.91,3.43,18.95,38226.91
20180228,2018-02-28,2018-02,2018,Feb,Wednesday,0,313,311,1,303,308,52222.78,45480.58,6742.2,357.0,167.92,0.32,22.77,3.59,18.26,40317.54
20180301,2018-03-01,2018-03,2018,Mar,Thursday,0,277,272,4,268,273,45872.91,39381.63,6491.28,313.0,168.65,1.44,26.49,3.48,18.24,41580.81
20180302,2018-03-02,2018-03,2018,Mar,Friday,0,266,265,0,262,260,37373.53,31776.46,5597.07,303.0,141.03,0.0,30.15,3.45,19.98,42195.18
20180303,2018-03-03,2018-03,2018,Mar,Saturday,1,214,209,3,205,208,31028.7,26091.27,4937.43,227.0,148.46,1.4,26.83,3.6,19.39,42595.14
20180304,2018-03-04,2018-03,2018,Mar,Sunday,1,236,235,0,228,232,37350.99,32441.9,4909.09,250.0,158.94,0.0,26.75,3.55,19.02,42964.54
20180305,2018-03-05,2018-03,2018,Mar,Monday,0,264,259,4,252,259,45149.39,38116.07,7033.32,313.0,174.32,1.52,26.59,3.35,18.04,42277.07
20180306,2018-03-06,2018-03,2018,Mar,Tuesday,0,271,271,0,268,269,45971.25,39173.99,6797.26,305.0,169.64,0.0,27.61,3.51,18.03,42138.51
20180307,2018-03-07,2018-03,2018,Mar,Wednesday,0,259,258,0,254,256,42471.16,36137.89,6333.27,289.0,164.62,0.0,25.98,3.58,18.5,40745.42
20180308,2018-03-08,2018-03,2018,Mar,Thursday,0,234,233,1,227,230,33659.86,27994.39,5665.47,271.0,144.46,0.43,21.59,3.7,16.97,39000.7
20180309,2018-03-09,2018-03,2018,Mar,Friday,0,204,203,0,197,203,33716.51,28405.44,5311.07,229.0,166.09,0.0,21.32,3.56,18.65,38478.27
20180310,2018-03-10,2018-03,2018,Mar,Saturday,1,193,191,1,185,191,30547.79,25964.94,4582.85,213.0,159.94,0.52,23.24,3.49,19.07,38409.56
20180311,2018-03-11,2018-03,2018,Mar,Sunday,1,218,218,0,215,217,36618.35,31320.43,5297.92,239.0,167.97,0.0,25.58,3.61,17.38,38304.9
20180312,2018-03-12,2018-03,2018,Mar,Monday,0,232,232,0,228,230,35930.91,30644.66,5286.25,259.0,154.87,0.0,28.51,3.64,18.19,36987.98
20180313,2018-03-13,2018-03,2018,Mar,Tuesday,0,227,226,1,217,226,41858.27,35776.24,6082.03,268.0,185.21,0.44,21.2,3.64,16.71,36400.41
20180314,2018-03-14,2018-03,2018,Mar,Wednesday,0,199,198,0,195,198,28323.84,23528.79,4795.05,235.0,143.05,0.0,23.08,3.65,17.12,34379.36
20180315,2018-03-15,2018-03,2018,Mar,Thursday,0,290,286,3,272,289,51444.06,44311.46,7132.6,327.0,179.87,1.03,21.69,3.61,16.85,36919.96
20180316,2018-03-16,2018-03,2018,Mar,Friday,0,252,252,0,242,249,38760.01,32832.19,5927.82,290.0,153.81,0.0,19.01,3.52,16.35,37640.46
20180317,2018-03-17,2018-03,2018,Mar,Saturday,1,180,180,0,176,179,23996.86,20078.5,3918.36,191.0,133.32,0.0,19.89,3.85,17.27,36704.61
20180318,2018-03-18,2018-03,2018,Mar,Sunday,1,215,215,0,211,210,36076.38,31119.33,4957.05,232.0,167.8,0.0,13.74,4.03,14.59,36627.19
20180319,2018-03-19,2018-03,2018,Mar,Monday,0,303,301,1,293,300,52503.86,44580.19,7923.67,365.0,174.43,0.33,17.06,3.76,14.67,38994.75
20180320,2018-03-20,2018-03,2018,Mar,Tuesday,0,297,295,2,292,295,42536.7,35431.47,7105.23,346.0,144.19,0.67,13.7,3.97,13.9,39091.67
20180321,2018-03-21,2018-03,2018,Mar,Wednesday,0,286,284,1,277,283,46294.0,39589.43,6704.57,314.0,163.01,0.35,9.75,4.06,13.35,41658.84
20180322,2018-03-22,2018-03,2018,Mar,Thursday,0,254,254,0,249,252,36989.79,31119.41,5870.38,296.0,145.63,0.0,11.24,3.85,13.91,39593.94
20180323,2018-03-23,2018-03,2018,Mar,Friday,0,221,219,1,209,219,34638.16,29621.24,5016.92,256.0,158.17,0.45,6.22,4.02,13.12,39005.11
20180324,2018-03-24,2018-03,2018,Mar,Saturday,1,165,165,0,163,165,27711.42,23787.77,3923.65,189.0,167.95,0.0,9.82,4.02,13.94,39535.76
20180325,2018-03-25,2018-03,2018,Mar,Sunday,1,190,190,0,188,189,30192.79,25557.29,4635.5,226.0,158.91,0.0,12.77,3.94,13.97,38695.25
20180326,2018-03-26,2018-03,2018,Mar,Monday,0,272,270,1,266,271,41894.39,35725.11,6169.28,319.0,155.16,0.37,11.65,4.04,13.59,37179.61
20180327,2018-03-27,2018-03,2018,Mar,Tuesday,0,245,244,1,239,244,40615.28,34726.52,5888.76,288.0,166.46,0.41,10.46,4.1,13.51,36905.12
20180328,2018-03-28,2018-03,2018,Mar,Wednesday,0,220,218,1,210,220,34348.62,29683.44,4665.18,241.0,157.56,0.45,10.0,3.86,14.22,35198.64
20180329,2018-03-29,2018-03,2018,Mar,Thursday,0,194,193,1,188,194,33452.96,28841.74,4611.22,223.0,173.33,0.52,12.23,3.72,15.99,34693.37
20180330,2018-03-30,2018-03,2018,Mar,Friday,0,165,165,0,163,165,26275.08,22088.14,4186.94,185.0,159.24,0.0,11.66,3.93,14.89,33498.65
20180331,2018-03-31,2018-03,2018,Mar,Saturday,1,168,167,0,164,166,29053.17,25203.73,3849.44,193.0,173.97,0.0,14.63,3.88,13.54,33690.33
20180401,2018-04-01,2018-04,2018,Apr,Sunday,1,207,207,0,201,207,34189.0,29396.66,4792.34,232.0,165.16,0.0,7.96,3.93,11.46,34261.21
20180402,2018-04-02,2018-04,2018,Apr,Monday,0,282,280,1,274,282,47350.52,39722.1,7628.42,331.0,169.11,0.35,13.87,4.07,12.59,35040.66
20180403,2018-04-03,2018-04,2018,Apr,Tuesday,0,247,246,0,243,246,42070.51,36246.51,5824.0,279.0,171.02,0.0,9.05,4.15,12.43,35248.55
20180404,2018-04-04,2018-04,2018,Apr,Wednesday,0,257,257,0,252,255,43567.82,37982.73,5585.09,287.0,169.52,0.0,5.95,4.04,11.35,36565.58
20180405,2018-04-05,2018-04,2018,Apr,Thursday,0,266,266,0,261,264,42218.8,36058.79,6160.01,298.0,158.72,0.0,4.21,4.27,11.39,37817.84
20180406,2018-04-06,2018-04,2018,Apr,Friday,0,189,188,1,181,189,31957.95,27507.44,4450.51,212.0,169.99,0.53,2.76,3.96,11.67,38629.68
20180407,2018-04-07,2018-04,2018,Apr,Saturday,1,164,164,0,161,163,29014.87,25517.38,3497.49,184.0,176.92,0.0,4.35,4.07,12.31,38624.21
20180408,2018-04-08,2018-04,2018,Apr,Sunday,1,185,185,0,183,184,27877.68,23463.85,4413.83,207.0,150.69,0.0,5.46,4.11,11.12,37722.59
20180409,2018-04-09,2018-04,2018,Apr,Monday,0,253,253,0,250,251,55782.82,49308.73,6474.09,290.0,220.49,0.0,4.4,4.31,10.56,38927.21
20180410,2018-04-10,2018-04,2018,Apr,Tuesday,0,201,201,0,196,200,32535.26,27870.56,4664.7,231.0,161.87,0.0,4.59,4.03,11.41,37565.03
20180411,2018-04-11,2018-04,2018,Apr,Wednesday,0,274,274,0,262,273,47204.46,40782.96,6421.5,310.0,172.28,0.0,3.82,4.12,10.96,38084.55
20180412,2018-04-12,2018-04,2018,Apr,Thursday,0,255,255,0,253,254,39945.39,34117.58,5827.81,298.0,156.65,0.0,2.77,4.2,12.33,37759.78
20180413,2018-04-13,2018-04,2018,Apr,Friday,0,202,199,3,197,202,35097.58,29850.81,5246.77,237.0,176.37,1.49,2.03,4.13,12.31,38208.29
20180414,2018-04-14,2018-04,2018,Apr,Saturday,1,146,146,0,145,144,22397.87,18845.7,3552.17,172.0,153.41,0.0,4.14,3.99,12.94,37263.01
20180415,2018-04-15,2018-04,2018,Apr,Sunday,1,223,223,0,219,221,36558.19,30524.04,6034.15,264.0,163.94,0.0,3.2,4.1,10.68,38503.08
20180416,2018-04-16,2018-04,2018,Apr,Monday,0,280,279,1,276,279,47289.81,40357.06,6932.75,319.0,169.5,0.36,3.62,4.2,11.31,37289.79
20180417,2018-04-17,2018-04,2018,Apr,Tuesday,0,266,264,1,258,265,42575.01,36654.07,5920.94,310.0,161.27,0.38,4.26,4.19,11.56,38724.04
20180418,2018-04-18,2018-04,2018,Apr,Wednesday,0,280,280,0,271,279,46295.73,39472.71,6823.02,315.0,165.34,0.0,6.27,4.11,12.06,38594.23
20180419,2018-04-19,2018-04,2018,Apr,Thursday,0,293,290,2,287,291,49636.91,43080.23,6556.68,353.0,171.16,0.68,2.79,4.16,11.97,39978.73
20180420,2018-04-20,2018-04,2018,Apr,Friday,0,197,196,0,192,197,32666.48,28353.84,4312.64,229.0,166.67,0.0,1.56,4.17,11.55,39631.43
20180421,2018-04-21,2018-04,2018,Apr,Saturday,1,156,156,0,154,156,22465.89,18966.34,3499.55,169.0,144.01,0.0,3.9,4.22,10.69,39641.15
20180422,2018-04-22,2018-04,2018,Apr,Sunday,1,200,200,0,199,199,31991.81,27350.9,4640.91,233.0,159.96,0.0,2.51,4.18,9.89,38988.81
20180423,2018-04-23,2018-04,2018,Apr,Monday,0,285,285,0,283,284,44363.3,37674.27,6689.03,329.0,155.66,0.0,3.89,4.15,10.53,38570.73
20180424,2018-04-24,2018-04,2018,Apr,Tuesday,0,271,270,1,265,269,49860.67,43046.78,6813.89,310.0,184.67,0.37,1.89,4.14,10.87,39611.54
20180425,2018-04-25,2018-04,2018,Apr,Wednesday,0,284,283,1,279,283,47291.34,40945.12,6346.22,320.0,167.11,0.35,2.87,4.26,10.98,39753.77
20180426,2018-04-26,2018-04,2018,Apr,Thursday,0,254,253,1,250,254,36622.61,31409.56,5213.05,292.0,144.75,0.39,3.6,4.33,11.24,37894.59
20180427,2018-04-27,2018-04,2018,Apr,Friday,0,242,241,1,237,241,46642.76,40680.04,5962.72,284.0,193.54,0.41,4.64,4.2,11.95,39891.2
20180428,2018-04-28,2018-04,2018,Apr,Saturday,1,169,168,1,166,169,26801.96,23420.91,3381.05,190.0,159.54,0.59,5.42,4.01,11.7,40510.64
20180429,2018-04-29,2018-04,2018,Apr,Sunday,1,171,170,1,168,171,22939.28,19302.7,3636.58,187.0,134.94,0.58,5.95,4.06,11.1,39217.42
20180430,2018-04-30,2018-04,2018,Apr,Monday,0,240,240,0,235,240,41036.61,35682.61,5354.0,285.0,170.99,0.0,2.13,4.29,10.11,38742.18
20180501,2018-05-01,2018-05,2018,May,Tuesday,0,256,254,1,252,256,38222.3,32963.9,5258.4,276.0,150.48,0.39,3.57,4.15,10.08,37079.55
20180502,2018-05-02,2018-05,2018,May,Wednesday,0,296,295,0,287,295,44764.32,38557.72,6206.6,339.0,151.74,0.0,5.57,4.27,10.8,36718.55
20180503,2018-05-03,2018-05,2018,May,Thursday,0,305,304,0,300,302,49575.72,42497.77,7077.95,357.0,163.08,0.0,3.33,4.3,10.72,38568.99
20180504,2018-05-04,2018-05,2018,May,Friday,0,265,265,0,262,265,45494.1,39730.93,5763.17,309.0,171.68,0.0,2.67,4.27,11.23,38404.9
20180505,2018-05-05,2018-05,2018,May,Saturday,1,197,195,2,192,197,32524.54,28239.05,4285.49,219.0,166.79,1.02,5.21,4.05,10.76,39222.41
20180506,2018-05-06,2018-05,2018,May,Sunday,1,211,209,1,206,210,32703.94,28288.25,4415.69,239.0,156.48,0.47,3.88,4.1,10.22,40617.36
20180507,2018-05-07,2018-05,2018,May,Monday,0,372,369,2,363,370,61418.73,53211.98,8206.75,416.0,166.45,0.54,5.79,4.23,10.06,43529.09
20180508,2018-05-08,2018-05,2018,May,Tuesday,0,331,327,3,323,331,54720.09,47800.69,6919.4,378.0,167.34,0.91,4.95,4.23,9.62,45885.92
20180509,2018-05-09,2018-05,2018,May,Wednesday,0,344,341,1,335,342,50931.48,43561.22,7370.26,391.0,149.36,0.29,7.16,4.16,10.74,46766.94
20180510,2018-05-10,2018-05,2018,May,Thursday,0,279,278,1,273,277,57719.27,50380.67,7338.6,333.0,207.62,0.36,6.59,4.18,11.02,47930.31
20180511,2018-05-11,2018-05,2018,May,Friday,0,247,246,0,244,247,43250.01,37859.19,5390.82,284.0,175.81,0.0,9.43,4.13,11.61,47609.72
20180512,2018-05-12,2018-05,2018,May,Saturday,1,207,204,1,200,207,34712.37,29604.14,5108.23,239.0,170.16,0.48,6.5,4.06,11.23,47922.27
20180513,2018-05-13,2018-05,2018,May,Sunday,1,207,206,0,205,206,36202.29,31313.52,4888.77,246.0,175.74,0.0,4.88,4.15,9.92,48422.03
20180514,2018-05-14,2018-05,2018,May,Monday,0,364,363,1,355,364,62053.89,53702.39,8351.5,412.0,170.95,0.27,11.27,4.17,10.06,48512.77
20180515,2018-05-15,2018-05,2018,May,Tuesday,0,352,351,1,348,351,49428.14,41054.86,8373.28,422.0,140.82,0.28,10.92,4.2,10.59,47756.78
20180516,2018-05-16,2018-05,2018,May,Wednesday,0,357,356,1,351,356,64685.9,56238.83,8447.07,405.0,181.7,0.28,12.25,4.12,12.2,49721.7
20180517,2018-05-17,2018-05,2018,May,Thursday,0,228,226,1,224,227,35920.01,31450.63,4469.38,255.0,158.94,0.44,16.07,4.05,13.85,46607.52
20180518,2018-05-18,2018-05,2018,May,Friday,0,236,236,0,232,234,36429.78,31621.52,4808.26,277.0,154.36,0.0,11.21,4.07,13.59,45633.2
20180519,2018-05-19,2018-05,2018,May,Saturday,1,139,138,1,137,137,28191.23,25081.39,3109.84,168.0,204.28,0.72,10.22,4.09,13.77,44701.61
20180520,2018-05-20,2018-05,2018,May,Sunday,1,161,160,1,158,161,23016.98,19528.55,3488.43,191.0,143.86,0.62,13.92,3.95,13.77,42817.99
20180521,2018-05-21,2018-05,2018,May,Monday,0,206,201,3,199,206,29446.71,25230.09,4216.62,236.0,146.5,1.46,10.05,4.08,13.36,38159.82
20180522,2018-05-22,2018-05,2018,May,Tuesday,0,199,197,2,195,199,31761.34,27568.98,4192.36,228.0,161.23,1.01,6.15,4.12,11.86,35635.99
20180523,2018-05-23,2018-05,2018,May,Wednesday,0,132,132,0,132,132,20262.29,17501.05,2761.24,150.0,153.5,0.0,2.27,4.34,11.55,29289.76
20180524,2018-05-24,2018-05,2018,May,Thursday,0,114,114,0,113,114,22274.67,20073.26,2201.41,130.0,195.39,0.0,0.88,4.39,10.81,27340.43
20180525,2018-05-25,2018-05,2018,May,Friday,0,104,103,0,103,104,18137.37,15888.92,2248.45,128.0,176.09,0.0,0.97,4.41,12.35,24727.23
20180526,2018-05-26,2018-05,2018,May,Saturday,1,99,99,0,99,99,16914.09,14799.17,2114.92,116.0,170.85,0.0,1.01,4.36,12.94,23116.21
20180527,2018-05-27,2018-05,2018,May,Sunday,1,100,100,0,100,98,14693.68,12523.25,2170.43,112.0,146.94,0.0,0.0,4.17,13.49,21927.16
20180528,2018-05-28,2018-05,2018,May,Monday,0,143,142,1,142,143,30114.99,26702.47,3412.52,168.0,212.08,0.7,0.0,4.36,11.25,22022.63
20180529,2018-05-29,2018-05,2018,May,Tuesday,0,149,149,0,149,149,29430.63,25572.08,3858.55,173.0,197.52,0.0,0.0,4.32,11.26,21689.67
20180530,2018-05-30,2018-05,2018,May,Wednesday,0,140,140,0,138,140,22529.08,19214.0,3315.08,155.0,160.92,0.0,0.0,4.31,12.99,22013.5
20180531,2018-05-31,2018-05,2018,May,Thursday,0,133,133,0,132,132,28156.52,25111.28,3045.24,146.0,211.7,0.0,0.76,4.26,11.51,22853.77
20180601,2018-06-01,2018-06,2018,Jun,Friday,0,184,184,0,184,182,37282.67,32298.92,4983.75,211.0,202.62,0.0,1.09,4.14,12.11,25588.81
20180602,2018-06-02,2018-06,2018,Jun,Saturday,1,142,142,0,141,142,28939.99,25266.62,3673.37,158.0,203.8,0.0,0.71,4.2,12.3,27306.79
20180603,2018-06-03,2018-06,2018,Jun,Sunday,1,192,191,0,189,191,32869.9,28461.66,4408.24,217.0,172.09,0.0,0.0,4.23,9.25,29903.4
20180604,2018-06-04,2018-06,2018,Jun,Monday,0,225,225,0,222,222,34326.4,28622.4,5704.0,258.0,152.56,0.0,0.0,4.38,9.26,30505.03
20180605,2018-06-05,2018-06,2018,Jun,Tuesday,0,200,197,3,196,198,36101.72,30709.36,5392.36,240.0,183.26,1.5,1.02,4.25,9.91,31458.04
20180606,2018-06-06,2018-06,2018,Jun,Wednesday,0,227,227,0,227,226,32176.98,26134.4,6042.58,277.0,141.75,0.0,1.32,4.07,10.68,32836.31
20180607,2018-06-07,2018-06,2018,Jun,Thursday,0,223,223,0,223,223,42676.38,37020.4,5655.98,251.0,191.37,0.0,0.45,4.04,9.93,34910.58
20180608,2018-06-08,2018-06,2018,Jun,Friday,0,198,198,0,195,198,31797.2,26870.41,4926.79,234.0,160.59,0.0,3.08,4.13,11.16,34126.94
20180609,2018-06-09,2018-06,2018,Jun,Saturday,1,172,172,0,169,172,34033.77,29325.08,4708.69,192.0,197.87,0.0,1.18,4.32,10.47,34854.62
20180610,2018-06-10,2018-06,2018,Jun,Sunday,1,193,191,2,190,193,30133.59,25369.24,4764.35,222.0,157.77,1.04,2.11,4.12,9.21,34463.72
20180611,2018-06-11,2018-06,2018,Jun,Monday,0,294,294,0,294,294,57313.28,49669.7,7643.58,338.0,194.94,0.0,3.06,4.3,9.18,37747.56
20180612,2018-06-12,2018-06,2018,Jun,Tuesday,0,246,246,0,244,246,46762.43,40369.0,6393.43,288.0,190.09,0.0,3.28,4.24,8.79,39270.52
20180613,2018-06-13,2018-06,2018,Jun,Wednesday,0,259,258,1,253,259,41092.36,34228.8,6863.56,304.0,159.27,0.39,1.19,4.2,8.7,40544.14
20180614,2018-06-14,2018-06,2018,Jun,Thursday,0,212,212,0,211,212,32707.21,27504.6,5202.61,237.0,154.28,0.0,0.47,4.47,9.13,39119.98
20180615,2018-06-15,2018-06,2018,Jun,Friday,0,186,185,1,182,185,31285.71,26418.56,4867.15,208.0,169.11,0.54,1.1,4.24,9.97,39046.91
20180616,2018-06-16,2018-06,2018,Jun,Saturday,1,165,165,0,162,164,29000.08,24616.05,4384.03,177.0,175.76,0.0,0.62,4.32,9.41,38327.81
20180617,2018-06-17,2018-06,2018,Jun,Sunday,1,152,152,0,151,152,20751.52,17316.33,3435.19,175.0,136.52,0.0,1.32,4.43,7.82,36987.51
20180618,2018-06-18,2018-06,2018,Jun,Monday,0,246,245,1,243,245,40733.81,34488.4,6245.41,278.0,166.26,0.41,0.82,4.5,7.45,34619.02
20180619,2018-06-19,2018-06,2018,Jun,Tuesday,0,231,229,2,228,231,39826.33,34467.02,5359.31,259.0,173.91,0.87,1.32,4.4,8.44,33628.15
20180620,2018-06-20,2018-06,2018,Jun,Wednesday,0,217,216,1,216,217,34251.51,28722.99,5528.52,250.0,158.57,0.46,0.0,4.3,8.38,32650.88
20180621,2018-06-21,2018-06,2018,Jun,Thursday,0,234,234,0,232,233,33301.99,27703.58,5598.41,264.0,142.32,0.0,1.72,4.21,9.25,32735.85
20180622,2018-06-22,2018-06,2018,Jun,Friday,0,179,179,0,177,179,28753.16,24807.27,3945.89,206.0,160.63,0.0,0.56,4.27,9.25,32374.06
20180623,2018-06-23,2018-06,2018,Jun,Saturday,1,151,150,1,149,150,21101.59,17432.02,3669.57,171.0,140.68,0.66,0.67,4.23,8.99,31245.7
20180624,2018-06-24,2018-06,2018,Jun,Sunday,1,199,198,1,198,199,29291.6,24303.6,4988.0,217.0,147.94,0.5,1.52,4.39,7.52,32465.71
20180625,2018-06-25,2018-06,2018,Jun,Monday,0,241,239,1,238,241,41743.3,36045.52,5697.78,279.0,174.66,0.41,1.26,4.35,7.22,32609.93
20180626,2018-06-26,2018-06,2018,Jun,Tuesday,0,243,240,2,238,243,37244.88,30633.79,6611.09,288.0,155.19,0.82,0.0,4.23,8.1,32241.15
20180627,2018-06-27,2018-06,2018,Jun,Wednesday,0,215,214,0,214,215,32505.93,26496.48,6009.45,243.0,151.9,0.0,0.93,4.37,8.75,31991.78
20180628,2018-06-28,2018-06,2018,Jun,Thursday,0,243,242,1,239,242,38706.25,32151.97,6554.28,283.0,159.94,0.41,1.26,4.25,8.52,32763.82
20180629,2018-06-29,2018-06,2018,Jun,Friday,0,174,173,1,171,173,25048.66,20431.48,4617.18,196.0,144.79,0.57,1.17,4.21,9.12,32234.6
20180630,2018-06-30,2018-06,2018,Jun,Saturday,1,124,124,0,123,123,18621.7,15379.88,3241.82,139.0,150.18,0.0,0.0,4.27,8.82,31880.33
20180701,2018-07-01,2018-07,2018,Jul,Sunday,1,161,161,0,159,161,29060.7,24369.47,4691.23,186.0,180.5,0.0,0.0,4.3,7.59,31847.35
20180702,2018-07-02,2018-07,2018,Jul,Monday,0,195,193,2,193,195,29113.41,22872.2,6241.21,215.0,150.85,1.03,0.52,4.47,7.4,30043.08
20180703,2018-07-03,2018-07,2018,Jul,Tuesday,0,216,215,1,214,216,31361.38,26222.42,5138.96,238.0,145.87,0.46,2.34,4.45,8.07,29202.58
20180704,2018-07-04,2018-07,2018,Jul,Wednesday,0,256,254,2,251,255,41318.53,35412.65,5905.88,288.0,162.67,0.78,1.2,4.29,7.51,30461.52
20180705,2018-07-05,2018-07,2018,Jul,Thursday,0,195,194,1,193,194,33715.61,28590.33,5125.28,220.0,173.79,0.51,1.55,4.08,9.1,29748.57
20180706,2018-07-06,2018-07,2018,Jul,Friday,0,121,121,0,120,121,22108.67,19005.54,3103.13,130.0,182.72,0.0,1.67,4.39,9.64,29328.57
20180707,2018-07-07,2018-07,2018,Jul,Saturday,1,91,91,0,89,91,11277.24,9076.56,2200.68,101.0,123.93,0.0,0.0,4.47,9.09,28279.36
20180708,2018-07-08,2018-07,2018,Jul,Sunday,1,122,120,2,118,121,17294.28,14207.98,3086.3,143.0,144.12,1.64,2.54,4.11,10.22,26598.45
20180709,2018-07-09,2018-07,2018,Jul,Monday,0,148,148,0,146,148,23122.17,19564.85,3557.32,158.0,156.23,0.0,5.48,4.24,9.55,25742.55
20180710,2018-07-10,2018-07,2018,Jul,Tuesday,0,134,132,0,129,134,22246.77,18724.57,3522.2,151.0,168.54,0.0,5.43,4.1,9.4,24440.47
20180711,2018-07-11,2018-07,2018,Jul,Wednesday,0,127,126,1,123,127,22028.64,18422.98,3605.66,144.0,174.83,0.79,8.13,3.99,11.93,21684.77
20180712,2018-07-12,2018-07,2018,Jul,Thursday,0,124,118,3,117,123,22950.83,19691.97,3258.86,124.0,194.5,2.42,7.69,3.95,12.46,20146.94
20180713,2018-07-13,2018-07,2018,Jul,Friday,0,168,167,0,167,168,32529.4,27644.23,4885.17,190.0,194.79,0.0,1.8,4.1,12.08,21635.62
20180714,2018-07-14,2018-07,2018,Jul,Saturday,1,148,146,2,142,147,26194.27,22044.71,4149.56,158.0,179.41,1.35,4.93,4.24,11.72,23766.62
20180715,2018-07-15,2018-07,2018,Jul,Sunday,1,152,151,1,148,152,34432.93,29997.49,4435.44,166.0,228.03,0.66,5.41,4.07,11.24,26215.0
20180716,2018-07-16,2018-07,2018,Jul,Monday,0,245,243,2,238,242,37471.59,31042.79,6428.8,262.0,154.2,0.82,4.2,4.21,9.43,28264.92
20180717,2018-07-17,2018-07,2018,Jul,Tuesday,0,221,219,2,216,216,35030.37,29733.48,5296.89,242.0,159.96,0.9,5.56,4.18,9.56,30091.15
20180718,2018-07-18,2018-07,2018,Jul,Wednesday,0,307,305,1,302,298,48984.15,41193.49,7790.66,340.0,160.6,0.33,1.99,4.47,8.65,33941.93
20180719,2018-07-19,2018-07,2018,Jul,Thursday,0,253,253,0,249,249,44911.24,38705.58,6205.66,287.0,177.51,0.0,2.01,4.11,8.98,37079.14
20180720,2018-07-20,2018-07,2018,Jul,Friday,0,250,247,2,247,249,37905.62,31898.19,6007.43,285.0,153.46,0.8,3.24,4.14,9.25,37847.17
20180721,2018-07-21,2018-07,2018,Jul,Saturday,1,187,185,2,184,184,25187.34,20901.68,4285.66,206.0,136.15,1.07,2.17,4.43,8.95,37703.32
20180722,2018-07-22,2018-07,2018,Jul,Sunday,1,215,214,1,213,213,31012.06,25958.42,5053.64,238.0,144.92,0.47,1.88,4.37,7.85,37214.62
20180723,2018-07-23,2018-07,2018,Jul,Monday,0,307,304,1,298,307,47890.82,39841.42,8049.4,345.0,157.54,0.33,4.36,4.26,8.07,38703.09
20180724,2018-07-24,2018-07,2018,Jul,Tuesday,0,271,270,0,264,269,48083.44,41525.76,6557.68,303.0,178.09,0.0,2.27,4.28,7.87,40567.81
20180725,2018-07-25,2018-07,2018,Jul,Wednesday,0,268,267,1,264,267,47825.69,40367.55,7458.14,322.0,179.12,0.37,3.03,4.33,8.45,40402.32
20180726,2018-07-26,2018-07,2018,Jul,Thursday,0,247,245,2,244,246,41323.09,34864.02,6459.07,284.0,168.67,0.81,2.05,4.33,8.12,39889.72
20180727,2018-07-27,2018-07,2018,Jul,Friday,0,189,189,0,186,188,33331.13,28371.75,4959.38,216.0,176.36,0.0,2.15,4.21,9.13,39236.22
20180728,2018-07-28,2018-07,2018,Jul,Saturday,1,176,175,0,172,175,30065.12,25210.12,4855.0,210.0,171.8,0.0,0.58,4.23,8.71,39933.05
20180729,2018-07-29,2018-07,2018,Jul,Sunday,1,188,184,4,182,187,34476.11,29652.51,4823.6,207.0,187.37,2.13,3.85,4.3,7.54,40427.91
20180730,2018-07-30,2018-07,2018,Jul,Monday,0,288,280,4,278,288,44460.73,37866.76,6593.97,308.0,158.79,1.39,9.35,4.13,7.97,39937.9
20180731,2018-07-31,2018-07,2018,Jul,Tuesday,0,322,316,4,313,322,53070.25,45062.8,8007.45,372.0,167.94,1.24,6.39,4.19,7.81,40650.3
20180801,2018-08-01,2018-08,2018,Aug,Wednesday,0,311,308,2,306,310,48282.26,40424.0,7858.26,345.0,156.76,0.64,9.48,4.14,8.91,40715.53
20180802,2018-08-02,2018-08,2018,Aug,Thursday,0,302,298,2,292,302,45590.57,38434.62,7155.95,335.0,152.99,0.66,11.64,4.05,9.15,41325.17
20180803,2018-08-03,2018-08,2018,Aug,Friday,0,314,312,2,308,314,49209.12,41802.19,7406.93,345.0,157.72,0.64,9.42,4.06,9.5,43593.45
20180804,2018-08-04,2018-08,2018,Aug,Saturday,1,245,242,3,236,245,41063.27,35374.06,5689.21,271.0,169.68,1.22,8.05,4.17,8.96,45164.62
20180805,2018-08-05,2018-08,2018,Aug,Sunday,1,276,274,2,269,275,42079.35,35425.35,6654.0,310.0,153.57,0.72,10.04,4.23,7.94,46250.79
20180806,2018-08-06,2018-08,2018,Aug,Monday,0,372,368,4,363,372,63129.89,53811.14,9318.75,426.0,171.55,1.08,13.22,4.17,8.44,48917.82
20180807,2018-08-07,2018-08,2018,Aug,Tuesday,0,370,361,9,353,369,57320.34,48298.68,9021.66,425.0,158.78,2.43,14.45,4.03,8.26,49524.97
20180808,2018-08-08,2018-08,2018,Aug,Wednesday,0,316,314,2,310,314,50828.01,42831.07,7996.94,359.0,161.87,0.63,6.77,4.2,8.17,49888.65
20180809,2018-08-09,2018-08,2018,Aug,Thursday,0,289,283,6,280,289,46734.86,40040.28,6694.58,322.0,165.14,2.08,6.79,4.28,8.45,50052.12
